,Symbol,Open,High,Low,Close,PrevClose,DateTime,Date,Time
30002,AAPL,360.73,360.89,360.73,360.86,360.73,2020-06-29 14:54:00,2020-06-29,14:54:00
30003,AAPL,360.8718,360.9,360.74,360.86,360.86,2020-06-29 14:55:00,2020-06-29,14:55:00
30004,AAPL,360.84,361.0,360.84,361.0,360.86,2020-06-29 14:55:00,2020-06-29,14:55:00
30005,AAPL,361.0,361.0,360.83,360.85,361.0,2020-06-29 14:55:00,2020-06-29,14:55:00
30006,AAPL,360.85,361.0,360.85,360.94,360.85,2020-06-29 14:55:00,2020-06-29,14:55:00
30007,AAPL,360.94,361.01,360.93,360.98,360.94,2020-06-29 14:55:00,2020-06-29,14:55:00
30008,AAPL,360.99,361.06,360.939,361.04,360.98,2020-06-29 14:55:00,2020-06-29,14:55:00
30009,AAPL,361.06,361.09,360.98,361.09,361.04,2020-06-29 14:55:00,2020-06-29,14:55:00
30010,AAPL,361.09,361.13,361.04,361.06,361.09,2020-06-29 14:56:00,2020-06-29,14:56:00
30011,AAPL,361.065,361.08,360.91,360.91,361.06,2020-06-29 14:56:00,2020-06-29,14:56:00
30012,AAPL,360.913,360.94,360.85,360.94,360.91,2020-06-29 14:56:00,2020-06-29,14:56:00
30013,AAPL,360.94,361.07,360.93,361.05,360.94,2020-06-29 14:56:00,2020-06-29,14:56:00
30014,AAPL,361.045,361.05,360.91,360.99,361.05,2020-06-29 14:56:00,2020-06-29,14:56:00
30015,AAPL,360.99,361.05,360.9301,361.0,360.99,2020-06-29 14:57:00,2020-06-29,14:57:00
30016,AAPL,361.0,361.03,360.95,361.02,361.0,2020-06-29 14:57:00,2020-06-29,14:57:00
30017,AAPL,361.02,361.1608,361.02,361.14,361.02,2020-06-29 14:57:00,2020-06-29,14:57:00
30018,AAPL,361.15,361.17,361.07,361.07,361.14,2020-06-29 14:57:00,2020-06-29,14:57:00
30019,AAPL,361.09,361.16,361.0753,361.16,361.07,2020-06-29 14:57:00,2020-06-29,14:57:00
30020,AAPL,361.16,361.23,361.1,361.2299,361.16,2020-06-29 14:58:00,2020-06-29,14:58:00
30021,AAPL,361.195,361.24,361.18,361.19,361.2299,2020-06-29 14:58:00,2020-06-29,14:58:00
30022,AAPL,361.19,361.32,361.16,361.31,361.19,2020-06-29 14:58:00,2020-06-29,14:58:00
30023,AAPL,361.3073,361.36,361.27,361.2973,361.31,2020-06-29 14:58:00,2020-06-29,14:58:00
30024,AAPL,361.28,361.37,361.28,361.34,361.2973,2020-06-29 14:58:00,2020-06-29,14:58:00
30025,AAPL,361.35,361.46,361.32,361.4301,361.34,2020-06-29 14:58:00,2020-06-29,14:58:00
30026,AAPL,361.44,361.47,361.39,361.43,361.4301,2020-06-29 14:59:00,2020-06-29,14:59:00
30027,AAPL,361.44,361.49,361.39,361.45,361.43,2020-06-29 14:59:00,2020-06-29,14:59:00
30028,AAPL,361.455,361.5,361.37,361.41,361.45,2020-06-29 14:59:00,2020-06-29,14:59:00
30029,AAPL,361.37,361.45,361.36,361.37,361.41,2020-06-29 14:59:00,2020-06-29,14:59:00
30030,AAPL,361.3799,361.5,361.295,361.295,361.37,2020-06-29 14:59:00,2020-06-29,14:59:00
30031,AAPL,361.31,361.45,361.31,361.43,361.295,2020-06-29 14:59:00,2020-06-29,14:59:00
30032,AAPL,361.44,361.49,361.35,361.39,361.43,2020-06-29 14:59:00,2020-06-29,14:59:00
30033,AAPL,361.4,361.5,361.36,361.46,361.39,2020-06-29 14:59:00,2020-06-29,14:59:00
30034,AAPL,361.46,361.5,361.3533,361.45,361.46,2020-06-29 14:59:00,2020-06-29,14:59:00
30035,AAPL,361.47,361.5,361.24,361.24,361.45,2020-06-29 14:59:00,2020-06-29,14:59:00
30036,AAPL,361.24,361.34,361.19,361.21,361.24,2020-06-29 14:59:00,2020-06-29,14:59:00
30037,AAPL,361.21,361.26,361.03,361.06,361.21,2020-06-29 14:59:00,2020-06-29,14:59:00
30038,AAPL,361.055,361.49,361.055,361.4899,361.06,2020-06-29 14:59:00,2020-06-29,14:59:00
30039,AAPL,361.44,361.6,361.35,361.6,361.4899,2020-06-29 14:59:00,2020-06-29,14:59:00
30040,AAPL,361.6,361.89,361.58,361.73,361.6,2020-06-29 14:59:00,2020-06-29,14:59:00
30041,AAPL,361.73,362.03,361.67,362.0,361.73,2020-06-29 14:59:00,2020-06-29,14:59:00
30042,AAPL,362.0,362.0,362.0,362.0,362.0,2020-06-29 14:59:00,2020-06-29,14:59:00
30043,AAPL,361.78,362.1,361.5,361.95,362.0,2020-06-29 15:00:00,2020-06-29,15:00:00
30044,AAPL,360.07,360.2,360.0,360.02,360.06,2020-06-30 08:30:00,2020-06-30,08:30:00
30045,AAPL,360.01,360.4,360.0,360.38,360.02,2020-06-30 08:30:00,2020-06-30,08:30:00
30046,AAPL,360.39,360.83,360.33,360.83,360.38,2020-06-30 08:30:00,2020-06-30,08:30:00
30047,AAPL,360.83,360.99,360.75,360.89,360.83,2020-06-30 08:30:00,2020-06-30,08:30:00
30048,AAPL,360.89,361.0,360.73,360.93,360.89,2020-06-30 08:30:00,2020-06-30,08:30:00
30049,AAPL,360.92,361.1999,360.85,361.12,360.93,2020-06-30 08:30:00,2020-06-30,08:30:00
30050,AAPL,361.12,361.2,360.9435,360.9438,361.12,2020-06-30 08:30:00,2020-06-30,08:30:00
30051,AAPL,360.9407,361.0699,360.73,360.785,360.9438,2020-06-30 08:30:00,2020-06-30,08:30:00
30052,AAPL,360.75,360.78,360.33,360.43,360.785,2020-06-30 08:31:00,2020-06-30,08:31:00
30053,AAPL,360.47,360.74199999999996,360.36,360.63,360.43,2020-06-30 08:31:00,2020-06-30,08:31:00
30054,AAPL,360.62,360.92,360.48,360.9,360.63,2020-06-30 08:31:00,2020-06-30,08:31:00
30055,AAPL,360.9,361.33,360.86,361.33,360.9,2020-06-30 08:31:00,2020-06-30,08:31:00
30056,AAPL,361.33,361.62,361.31,361.5,361.33,2020-06-30 08:32:00,2020-06-30,08:32:00
30057,AAPL,361.5,361.8,361.47,361.68,361.5,2020-06-30 08:32:00,2020-06-30,08:32:00
30058,AAPL,361.63,361.866,361.52,361.58,361.68,2020-06-30 08:32:00,2020-06-30,08:32:00
30059,AAPL,361.62,361.88,361.53,361.59,361.58,2020-06-30 08:32:00,2020-06-30,08:32:00
30060,AAPL,361.5602,361.72,361.41,361.5348,361.59,2020-06-30 08:32:00,2020-06-30,08:32:00
30061,AAPL,361.56,361.79,361.4273,361.64,361.5348,2020-06-30 08:32:00,2020-06-30,08:32:00
30062,AAPL,361.6,361.65,361.35,361.37,361.64,2020-06-30 08:33:00,2020-06-30,08:33:00
30063,AAPL,361.34,361.3637,361.01,361.15,361.37,2020-06-30 08:33:00,2020-06-30,08:33:00
30064,AAPL,361.18,361.315,361.01,361.225,361.15,2020-06-30 08:33:00,2020-06-30,08:33:00
30065,AAPL,361.195,361.52,361.16,361.5175,361.225,2020-06-30 08:34:00,2020-06-30,08:34:00
30066,AAPL,361.505,361.71,361.38,361.41,361.5175,2020-06-30 08:34:00,2020-06-30,08:34:00
30067,AAPL,361.41,361.52,361.04,361.04,361.41,2020-06-30 08:34:00,2020-06-30,08:34:00
30068,AAPL,361.04,361.04,360.86,360.88,361.04,2020-06-30 08:35:00,2020-06-30,08:35:00
30069,AAPL,360.9199,361.46,360.7742,361.455,360.88,2020-06-30 08:35:00,2020-06-30,08:35:00
30070,AAPL,361.4497,361.49,361.17,361.3462,361.455,2020-06-30 08:35:00,2020-06-30,08:35:00
30071,AAPL,361.3475,361.421,361.15,361.3868,361.3462,2020-06-30 08:35:00,2020-06-30,08:35:00
30072,AAPL,361.41,361.84,361.41,361.84,361.3868,2020-06-30 08:36:00,2020-06-30,08:36:00
30073,AAPL,361.85,362.01,361.81300000000005,361.895,361.84,2020-06-30 08:36:00,2020-06-30,08:36:00
30074,AAPL,361.895,361.999,361.75,361.83,361.895,2020-06-30 08:36:00,2020-06-30,08:36:00
30075,AAPL,361.79,361.86,361.68,361.81,361.83,2020-06-30 08:36:00,2020-06-30,08:36:00
30076,AAPL,361.81,361.85,361.53,361.81,361.81,2020-06-30 08:36:00,2020-06-30,08:36:00
30077,AAPL,361.8096,361.99,361.7567,361.8731,361.81,2020-06-30 08:37:00,2020-06-30,08:37:00
30078,AAPL,361.8555,361.925,361.7,361.73,361.8731,2020-06-30 08:37:00,2020-06-30,08:37:00
30079,AAPL,361.73,361.8539,361.67,361.7,361.73,2020-06-30 08:37:00,2020-06-30,08:37:00
30080,AAPL,361.7,361.805,361.6605,361.73,361.7,2020-06-30 08:37:00,2020-06-30,08:37:00
30081,AAPL,361.73,361.78,361.6,361.62,361.73,2020-06-30 08:38:00,2020-06-30,08:38:00
30082,AAPL,361.57,361.585,361.325,361.325,361.62,2020-06-30 08:38:00,2020-06-30,08:38:00
30083,AAPL,361.36,361.44,361.18,361.28,361.325,2020-06-30 08:39:00,2020-06-30,08:39:00
30084,AAPL,361.28,361.6,361.26,361.55,361.28,2020-06-30 08:39:00,2020-06-30,08:39:00
30085,AAPL,361.61,361.74,361.56,361.7,361.55,2020-06-30 08:39:00,2020-06-30,08:39:00
30086,AAPL,361.7,361.76,361.59,361.63,361.7,2020-06-30 08:40:00,2020-06-30,08:40:00
30087,AAPL,361.62,361.83,361.6,361.82,361.63,2020-06-30 08:40:00,2020-06-30,08:40:00
30088,AAPL,361.8,361.95,361.8,361.9192,361.82,2020-06-30 08:40:00,2020-06-30,08:40:00
30089,AAPL,361.84,361.98,361.77,361.8494,361.9192,2020-06-30 08:40:00,2020-06-30,08:40:00
30090,AAPL,361.82,361.94,361.8,361.81,361.8494,2020-06-30 08:41:00,2020-06-30,08:41:00
30091,AAPL,361.83,361.94,361.7,361.9,361.81,2020-06-30 08:41:00,2020-06-30,08:41:00
30092,AAPL,361.9,361.98,361.56,361.6,361.9,2020-06-30 08:41:00,2020-06-30,08:41:00
30093,AAPL,361.62,361.69,361.31,361.31,361.6,2020-06-30 08:42:00,2020-06-30,08:42:00
30094,AAPL,361.31,361.9,361.31,361.75,361.31,2020-06-30 08:42:00,2020-06-30,08:42:00
30095,AAPL,361.73,361.845,361.49,361.5,361.75,2020-06-30 08:42:00,2020-06-30,08:42:00
30096,AAPL,361.53,361.8799,361.5198,361.85,361.5,2020-06-30 08:42:00,2020-06-30,08:42:00
30097,AAPL,361.87,361.98,361.7501,361.96,361.85,2020-06-30 08:43:00,2020-06-30,08:43:00
30098,AAPL,361.925,362.03,361.925,362.02,361.96,2020-06-30 08:43:00,2020-06-30,08:43:00
30099,AAPL,362.03,362.43,362.0,362.3,362.02,2020-06-30 08:43:00,2020-06-30,08:43:00
30100,AAPL,362.3,362.6,362.21,362.54,362.3,2020-06-30 08:43:00,2020-06-30,08:43:00
30101,AAPL,362.56,362.7694,362.5366,362.73,362.54,2020-06-30 08:44:00,2020-06-30,08:44:00
30102,AAPL,362.74,362.85,362.6735,362.81,362.73,2020-06-30 08:44:00,2020-06-30,08:44:00
30103,AAPL,362.8,362.9,362.7692,362.8707,362.81,2020-06-30 08:44:00,2020-06-30,08:44:00
30104,AAPL,362.8518,362.92,362.7,362.92,362.8707,2020-06-30 08:44:00,2020-06-30,08:44:00
30105,AAPL,362.93,363.18,362.9,363.1701,362.92,2020-06-30 08:45:00,2020-06-30,08:45:00
30106,AAPL,363.18,363.2,362.89,363.155,363.1701,2020-06-30 08:45:00,2020-06-30,08:45:00
30107,AAPL,363.1465,363.31,363.07,363.07,363.155,2020-06-30 08:45:00,2020-06-30,08:45:00
30108,AAPL,363.06,363.2498,363.01,363.02,363.07,2020-06-30 08:45:00,2020-06-30,08:45:00
30109,AAPL,363.08,363.08,362.8,362.86,363.02,2020-06-30 08:45:00,2020-06-30,08:45:00
30110,AAPL,362.86,363.18,362.84,363.05,362.86,2020-06-30 08:45:00,2020-06-30,08:45:00
30111,AAPL,363.05,363.1597,363.0,363.09,363.05,2020-06-30 08:46:00,2020-06-30,08:46:00
30112,AAPL,363.09,363.31,363.04,363.04,363.09,2020-06-30 08:46:00,2020-06-30,08:46:00
30113,AAPL,363.04,363.15,362.94,363.15,363.04,2020-06-30 08:46:00,2020-06-30,08:46:00
30114,AAPL,363.15,363.3,363.13,363.3,363.15,2020-06-30 08:47:00,2020-06-30,08:47:00
30115,AAPL,363.3,363.33,363.11,363.21,363.3,2020-06-30 08:47:00,2020-06-30,08:47:00
30116,AAPL,363.21,363.329,363.17199999999997,363.2498,363.21,2020-06-30 08:47:00,2020-06-30,08:47:00
30117,AAPL,363.245,363.26,363.05,363.05,363.2498,2020-06-30 08:47:00,2020-06-30,08:47:00
30118,AAPL,363.05,363.2159,363.0,363.2159,363.05,2020-06-30 08:47:00,2020-06-30,08:47:00
30119,AAPL,363.1905,363.27,363.0656,363.12,363.2159,2020-06-30 08:48:00,2020-06-30,08:48:00
30120,AAPL,363.12,363.2,363.0,363.0,363.12,2020-06-30 08:48:00,2020-06-30,08:48:00
30121,AAPL,363.0101,363.04,362.85,362.88,363.0,2020-06-30 08:48:00,2020-06-30,08:48:00
30122,AAPL,362.87,362.8998,362.63,362.6699,362.88,2020-06-30 08:48:00,2020-06-30,08:48:00
30123,AAPL,362.65,362.86,362.642,362.83,362.6699,2020-06-30 08:49:00,2020-06-30,08:49:00
30124,AAPL,362.84,362.95,362.74,362.7784,362.83,2020-06-30 08:49:00,2020-06-30,08:49:00
30125,AAPL,362.765,362.845,362.51,362.51,362.7784,2020-06-30 08:49:00,2020-06-30,08:49:00
30126,AAPL,362.5201,362.5201,362.25,362.43,362.51,2020-06-30 08:49:00,2020-06-30,08:49:00
30127,AAPL,362.45,363.0,362.4304,362.98,362.43,2020-06-30 08:49:00,2020-06-30,08:49:00
30128,AAPL,363.0,363.0,362.5501,362.58,362.98,2020-06-30 08:50:00,2020-06-30,08:50:00
30129,AAPL,362.59,362.68,362.37,362.37,362.58,2020-06-30 08:50:00,2020-06-30,08:50:00
30130,AAPL,362.36,362.46,362.25,362.39,362.37,2020-06-30 08:50:00,2020-06-30,08:50:00
30131,AAPL,362.38,362.53,362.18,362.528,362.39,2020-06-30 08:50:00,2020-06-30,08:50:00
30132,AAPL,362.47,362.71,362.47,362.6,362.528,2020-06-30 08:50:00,2020-06-30,08:50:00
30133,AAPL,362.61,362.6999,362.43,362.43,362.6,2020-06-30 08:51:00,2020-06-30,08:51:00
30134,AAPL,362.4759,362.73,362.4759,362.66,362.43,2020-06-30 08:51:00,2020-06-30,08:51:00
30135,AAPL,362.66,362.9,362.63,362.89300000000003,362.66,2020-06-30 08:52:00,2020-06-30,08:52:00
30136,AAPL,362.885,363.16,362.835,363.16,362.89300000000003,2020-06-30 08:52:00,2020-06-30,08:52:00
30137,AAPL,363.1201,363.21,362.92,363.1109,363.16,2020-06-30 08:52:00,2020-06-30,08:52:00
30138,AAPL,363.10900000000004,363.11,362.82,363.0,363.1109,2020-06-30 08:52:00,2020-06-30,08:52:00
30139,AAPL,363.0,363.0,362.77,362.8999,363.0,2020-06-30 08:53:00,2020-06-30,08:53:00
30140,AAPL,362.84,362.9012,362.74,362.89,362.8999,2020-06-30 08:53:00,2020-06-30,08:53:00
30141,AAPL,362.87,363.15,362.87,363.06,362.89,2020-06-30 08:53:00,2020-06-30,08:53:00
30142,AAPL,363.07,363.25,363.01,363.2307,363.06,2020-06-30 08:54:00,2020-06-30,08:54:00
30143,AAPL,363.26,363.32,363.18,363.2999,363.2307,2020-06-30 08:54:00,2020-06-30,08:54:00
30144,AAPL,363.25,363.48,363.225,363.48,363.2999,2020-06-30 08:54:00,2020-06-30,08:54:00
30145,AAPL,363.48,363.66,363.46,363.58,363.48,2020-06-30 08:54:00,2020-06-30,08:54:00
30146,AAPL,363.5996,363.6513,363.43,363.48,363.58,2020-06-30 08:55:00,2020-06-30,08:55:00
30147,AAPL,363.46,363.49,363.38,363.445,363.48,2020-06-30 08:55:00,2020-06-30,08:55:00
30148,AAPL,363.43,363.75,363.43,363.72,363.445,2020-06-30 08:55:00,2020-06-30,08:55:00
30149,AAPL,363.72,363.81,363.6,363.67,363.72,2020-06-30 08:56:00,2020-06-30,08:56:00
30150,AAPL,363.6757,364.0,363.6657,364.0,363.67,2020-06-30 08:56:00,2020-06-30,08:56:00
30151,AAPL,364.0,364.12,364.0,364.015,364.0,2020-06-30 08:56:00,2020-06-30,08:56:00
30152,AAPL,364.03,364.18,364.02,364.05,364.015,2020-06-30 08:56:00,2020-06-30,08:56:00
30153,AAPL,364.11,364.1603,364.05,364.1,364.05,2020-06-30 08:56:00,2020-06-30,08:56:00
30154,AAPL,364.105,364.13199999999995,364.01,364.02,364.1,2020-06-30 08:57:00,2020-06-30,08:57:00
30155,AAPL,364.02,364.09,363.93,364.01,364.02,2020-06-30 08:57:00,2020-06-30,08:57:00
30156,AAPL,364.0041,364.05,363.86,364.05,364.01,2020-06-30 08:57:00,2020-06-30,08:57:00
30157,AAPL,364.05,364.12,363.8801,363.9,364.05,2020-06-30 08:58:00,2020-06-30,08:58:00
30158,AAPL,363.88,364.1,363.85,364.075,363.9,2020-06-30 08:58:00,2020-06-30,08:58:00
30159,AAPL,364.09,364.12,364.015,364.07,364.075,2020-06-30 08:59:00,2020-06-30,08:59:00
30160,AAPL,364.07,364.0727,363.9143,363.97,364.07,2020-06-30 08:59:00,2020-06-30,08:59:00
30161,AAPL,363.945,364.05,363.75,363.9,363.97,2020-06-30 08:59:00,2020-06-30,08:59:00
30162,AAPL,363.9,364.05,363.75,363.885,363.9,2020-06-30 08:59:00,2020-06-30,08:59:00
30163,AAPL,363.92,364.15,363.82,364.13,363.885,2020-06-30 09:00:00,2020-06-30,09:00:00
30164,AAPL,364.1107,364.4,364.08,364.37,364.13,2020-06-30 09:00:00,2020-06-30,09:00:00
30165,AAPL,364.365,364.38,364.1,364.26,364.37,2020-06-30 09:00:00,2020-06-30,09:00:00
30166,AAPL,364.25,364.33,364.07,364.07,364.26,2020-06-30 09:00:00,2020-06-30,09:00:00
30167,AAPL,364.07,364.225,364.07,364.16,364.07,2020-06-30 09:00:00,2020-06-30,09:00:00
30168,AAPL,364.16,364.1756,363.99,364.1595,364.16,2020-06-30 09:01:00,2020-06-30,09:01:00
30169,AAPL,364.15,364.3199,364.1186,364.28,364.1595,2020-06-30 09:01:00,2020-06-30,09:01:00
30170,AAPL,364.28,364.39,364.2301,364.39,364.28,2020-06-30 09:01:00,2020-06-30,09:01:00
30171,AAPL,364.38,364.55,364.37,364.53,364.39,2020-06-30 09:01:00,2020-06-30,09:01:00
30172,AAPL,364.548,364.67,364.48,364.67,364.53,2020-06-30 09:01:00,2020-06-30,09:01:00
30173,AAPL,364.665,364.7,364.53,364.56,364.67,2020-06-30 09:02:00,2020-06-30,09:02:00
30174,AAPL,364.5866,364.7555,364.53,364.6093,364.56,2020-06-30 09:02:00,2020-06-30,09:02:00
30175,AAPL,364.597,364.76,364.57,364.65,364.6093,2020-06-30 09:02:00,2020-06-30,09:02:00
30176,AAPL,364.65,364.83,364.63,364.75,364.65,2020-06-30 09:02:00,2020-06-30,09:02:00
30177,AAPL,364.74,364.7607,364.42,364.42,364.75,2020-06-30 09:03:00,2020-06-30,09:03:00
30178,AAPL,364.42,364.72,364.335,364.61,364.42,2020-06-30 09:03:00,2020-06-30,09:03:00
30179,AAPL,364.6,364.6,364.39,364.45,364.61,2020-06-30 09:03:00,2020-06-30,09:03:00
30180,AAPL,364.44,364.515,364.23,364.43,364.45,2020-06-30 09:03:00,2020-06-30,09:03:00
30181,AAPL,364.43,364.53,364.39,364.47,364.43,2020-06-30 09:03:00,2020-06-30,09:03:00
30182,AAPL,364.47,364.51,364.27,364.31,364.47,2020-06-30 09:04:00,2020-06-30,09:04:00
30183,AAPL,364.31,364.34,364.11,364.27,364.31,2020-06-30 09:04:00,2020-06-30,09:04:00
30184,AAPL,364.324,364.47,364.28,364.34,364.27,2020-06-30 09:04:00,2020-06-30,09:04:00
30185,AAPL,364.3,364.4,363.95,363.95,364.34,2020-06-30 09:05:00,2020-06-30,09:05:00
30186,AAPL,363.95,363.96,363.8,363.88,363.95,2020-06-30 09:05:00,2020-06-30,09:05:00
30187,AAPL,363.9,363.99,363.8,363.88,363.88,2020-06-30 09:05:00,2020-06-30,09:05:00
30188,AAPL,363.88,363.88,363.67,363.72,363.88,2020-06-30 09:05:00,2020-06-30,09:05:00
30189,AAPL,363.6706,363.8593,363.67,363.825,363.72,2020-06-30 09:05:00,2020-06-30,09:05:00
30190,AAPL,363.83,363.86,363.55,363.55,363.825,2020-06-30 09:06:00,2020-06-30,09:06:00
30191,AAPL,363.55,363.705,363.55,363.68,363.55,2020-06-30 09:06:00,2020-06-30,09:06:00
30192,AAPL,363.65,363.84,363.65,363.8099,363.68,2020-06-30 09:06:00,2020-06-30,09:06:00
30193,AAPL,363.785,363.81,363.71,363.755,363.8099,2020-06-30 09:06:00,2020-06-30,09:06:00
30194,AAPL,363.755,363.86,363.73,363.845,363.755,2020-06-30 09:07:00,2020-06-30,09:07:00
30195,AAPL,363.8498,363.93,363.78,363.85,363.845,2020-06-30 09:07:00,2020-06-30,09:07:00
30196,AAPL,363.869,364.11,363.84,364.11,363.85,2020-06-30 09:07:00,2020-06-30,09:07:00
30197,AAPL,364.11,364.4,364.11,364.26,364.11,2020-06-30 09:07:00,2020-06-30,09:07:00
30198,AAPL,364.25,364.28,364.17,364.21,364.26,2020-06-30 09:07:00,2020-06-30,09:07:00
30199,AAPL,364.17,364.17,364.0,364.08,364.21,2020-06-30 09:07:00,2020-06-30,09:07:00
30200,AAPL,364.07,364.09,363.96,363.96,364.08,2020-06-30 09:08:00,2020-06-30,09:08:00
30201,AAPL,363.99,364.0258,363.8442,364.0,363.96,2020-06-30 09:08:00,2020-06-30,09:08:00
30202,AAPL,363.98,364.135,363.98,364.05,364.0,2020-06-30 09:08:00,2020-06-30,09:08:00
30203,AAPL,364.05,364.16,363.91,364.0,364.05,2020-06-30 09:08:00,2020-06-30,09:08:00
30204,AAPL,363.98,364.3,363.95,364.24,364.0,2020-06-30 09:09:00,2020-06-30,09:09:00
30205,AAPL,364.24,364.29,364.17,364.23,364.24,2020-06-30 09:09:00,2020-06-30,09:09:00
30206,AAPL,364.2318,364.38,364.17,364.355,364.23,2020-06-30 09:09:00,2020-06-30,09:09:00
30207,AAPL,364.33,364.4,364.255,364.26,364.355,2020-06-30 09:09:00,2020-06-30,09:09:00
30208,AAPL,364.27,364.47,364.27,364.38,364.26,2020-06-30 09:10:00,2020-06-30,09:10:00
30209,AAPL,364.38,364.395,364.05,364.08,364.38,2020-06-30 09:10:00,2020-06-30,09:10:00
30210,AAPL,364.05,364.18,364.0101,364.05,364.08,2020-06-30 09:10:00,2020-06-30,09:10:00
30211,AAPL,364.05,364.17,363.9538,364.17,364.05,2020-06-30 09:10:00,2020-06-30,09:10:00
30212,AAPL,364.16,364.25,364.11,364.135,364.17,2020-06-30 09:11:00,2020-06-30,09:11:00
30213,AAPL,364.14,364.16,363.88,364.03,364.135,2020-06-30 09:11:00,2020-06-30,09:11:00
30214,AAPL,364.04,364.25,364.04,364.23,364.03,2020-06-30 09:11:00,2020-06-30,09:11:00
30215,AAPL,364.24,364.31,364.1436,364.1436,364.23,2020-06-30 09:11:00,2020-06-30,09:11:00
30216,AAPL,364.13,364.2,363.85,363.85,364.1436,2020-06-30 09:12:00,2020-06-30,09:12:00
30217,AAPL,363.85,363.94,363.75,363.885,363.85,2020-06-30 09:12:00,2020-06-30,09:12:00
30218,AAPL,363.86,364.09,363.86,364.0356,363.885,2020-06-30 09:13:00,2020-06-30,09:13:00
30219,AAPL,364.0455,364.0828,363.87,364.01,364.0356,2020-06-30 09:13:00,2020-06-30,09:13:00
30220,AAPL,364.03,364.19,364.0122,364.18,364.01,2020-06-30 09:13:00,2020-06-30,09:13:00
30221,AAPL,364.18,364.25,364.01,364.25,364.18,2020-06-30 09:14:00,2020-06-30,09:14:00
30222,AAPL,364.25,364.4499,364.22,364.33,364.25,2020-06-30 09:14:00,2020-06-30,09:14:00
30223,AAPL,364.33,364.6,364.33,364.51,364.33,2020-06-30 09:15:00,2020-06-30,09:15:00
30224,AAPL,364.51,364.735,364.49,364.655,364.51,2020-06-30 09:15:00,2020-06-30,09:15:00
30225,AAPL,364.655,364.67,364.43,364.51,364.655,2020-06-30 09:15:00,2020-06-30,09:15:00
30226,AAPL,364.5,364.5538,364.32,364.32,364.51,2020-06-30 09:16:00,2020-06-30,09:16:00
30227,AAPL,364.32,364.4,364.3,364.3801,364.32,2020-06-30 09:16:00,2020-06-30,09:16:00
30228,AAPL,364.42,364.6,364.3,364.6,364.3801,2020-06-30 09:17:00,2020-06-30,09:17:00
30229,AAPL,364.6,364.73,364.5,364.67400000000004,364.6,2020-06-30 09:17:00,2020-06-30,09:17:00
30230,AAPL,364.64,364.8,364.5903,364.69,364.67400000000004,2020-06-30 09:17:00,2020-06-30,09:17:00
30231,AAPL,364.68,364.7599,364.5601,364.5601,364.69,2020-06-30 09:18:00,2020-06-30,09:18:00
30232,AAPL,364.56,364.63,364.43,364.43,364.5601,2020-06-30 09:18:00,2020-06-30,09:18:00
30233,AAPL,364.44,364.5829,364.41,364.51,364.43,2020-06-30 09:19:00,2020-06-30,09:19:00
30234,AAPL,364.54,364.79,364.54,364.61,364.51,2020-06-30 09:19:00,2020-06-30,09:19:00
30235,AAPL,364.61,364.82,364.43,364.46,364.61,2020-06-30 09:20:00,2020-06-30,09:20:00
30236,AAPL,364.47,364.63,364.3151,364.35,364.46,2020-06-30 09:20:00,2020-06-30,09:20:00
30237,AAPL,364.4,364.7561,364.38,364.73,364.35,2020-06-30 09:20:00,2020-06-30,09:20:00
30238,AAPL,364.73,364.76,364.523,364.65,364.73,2020-06-30 09:21:00,2020-06-30,09:21:00
30239,AAPL,364.6374,364.72,364.2,364.32,364.65,2020-06-30 09:21:00,2020-06-30,09:21:00
30240,AAPL,364.29,364.42,364.2101,364.41,364.32,2020-06-30 09:22:00,2020-06-30,09:22:00
30241,AAPL,364.41,364.49,364.3,364.38,364.41,2020-06-30 09:22:00,2020-06-30,09:22:00
30242,AAPL,364.38,364.49,364.29,364.39,364.38,2020-06-30 09:23:00,2020-06-30,09:23:00
30243,AAPL,364.4,364.54,364.31,364.54,364.39,2020-06-30 09:23:00,2020-06-30,09:23:00
30244,AAPL,364.5,364.79,364.49,364.79,364.54,2020-06-30 09:24:00,2020-06-30,09:24:00
30245,AAPL,364.77,364.77,364.3557,364.4797,364.79,2020-06-30 09:24:00,2020-06-30,09:24:00
30246,AAPL,364.4797,364.8,364.4797,364.8,364.4797,2020-06-30 09:24:00,2020-06-30,09:24:00
30247,AAPL,364.8,364.94,364.74,364.82,364.8,2020-06-30 09:25:00,2020-06-30,09:25:00
30248,AAPL,364.82,364.9499,364.78,364.9001,364.82,2020-06-30 09:25:00,2020-06-30,09:25:00
30249,AAPL,364.92,365.0,364.88,365.0,364.9001,2020-06-30 09:26:00,2020-06-30,09:26:00
30250,AAPL,365.0,365.07,364.99,365.04,365.0,2020-06-30 09:26:00,2020-06-30,09:26:00
30251,AAPL,365.03,365.12,364.995,365.01,365.04,2020-06-30 09:26:00,2020-06-30,09:26:00
30252,AAPL,365.01,365.04,364.835,364.86,365.01,2020-06-30 09:26:00,2020-06-30,09:26:00
30253,AAPL,364.869,364.96,364.76,364.76,364.86,2020-06-30 09:26:00,2020-06-30,09:26:00
30254,AAPL,364.7741,364.8199,364.6,364.62,364.76,2020-06-30 09:27:00,2020-06-30,09:27:00
30255,AAPL,364.62,364.62,364.5,364.59,364.62,2020-06-30 09:27:00,2020-06-30,09:27:00
30256,AAPL,364.59,364.6499,364.31,364.31,364.59,2020-06-30 09:28:00,2020-06-30,09:28:00
